Date,Partners,OA,Transactions,Transactions Delivered
2024-01-27,TOG,BOOKING,1789.00000000,1789.00000000
2024-01-27,TOG,CLASS101,1.00000000,1.00000000
2024-01-27,TOG,HAIERSMART,3.00000000,3.00000000
2024-01-27,TOG,HYPGAMES,1.00000000,1.00000000
2024-01-27,TOG,LIV0TP,35.00000000,35.00000000
2024-01-27,TOG,NOTICE,304.00000000,304.00000000
2024-01-27,TOG,OMAKASE,5.00000000,5.00000000
2024-01-27,TOG,SMSAUTH,7.00000000,7.00000000
2024-01-27,TOG,STEAM,1198.00000000,1198.00000000
2024-01-27,TOG,TRUECALLER,11.00000000,11.00000000
2024-01-27,TOG,XT-GLOBAL,24.00000000,24.00000000
2024-01-27,TWILIO,X,101.00000000,101.00000000
2024-01-27,WAVECELL,PRUDENTIAL,28.00000000,28.00000000
2024-01-27,CLX,ZARAONLINE,.00000000,.00000000
2024-01-27,NEUTRAFIX,DING,.00000000,.00000000
2024-01-27,NEUTRAFIX,IMO,.00000000,.00000000
2024-01-27,NEUTRAFIX,MVDNOTIFY,.00000000,.00000000
2024-01-27,NEUTRAFIX,POLIBELI,.00000000,.00000000
2024-01-27,NEUTRAFIX,TBC SMS,.00000000,.00000000
2024-01-27,NEUTRAFIX,TRANSS,.00000000,.00000000
2024-01-27,NEUTRAFIX,HCLOUD,.00000000,.00000000
2024-01-27,NEUTRAFIX,HDFCBK,.00000000,.00000000
2024-01-27,NEUTRAFIX,AKULAKU,.00000000,.00000000
2024-01-27,NEUTRAFIX,ALIPAY,.00000000,.00000000
2024-01-27,NEUTRAFIX,BANKTOCHKA,.00000000,.00000000
2024-01-27,NEUTRAFIX,CATHAY,.00000000,.00000000
2024-01-27,NEUTRAFIX,CGSMS,.00000000,.00000000
2024-01-27,NEUTRAFIX,CHONRY,.00000000,.00000000
2024-01-27,NEUTRAFIX,CLUBHOUSE,.00000000,.00000000
2024-01-27,NEUTRAFIX,DUOLINGO,.00000000,.00000000
2024-01-27,NEUTRAFIX,EXNESS,.00000000,.00000000
2024-01-27,NEUTRAFIX,IATSMS,.00000000,.00000000
2024-01-27,NEUTRAFIX,IDPEXP,.00000000,.00000000
2024-01-27,NEUTRAFIX,JOOX,.00000000,.00000000
2024-01-27,NEUTRAFIX,KOREANAIR,.00000000,.00000000
2024-01-27,NEUTRAFIX,OLX,.00000000,.00000000
2024-01-27,NEUTRAFIX,P2P(AU),.00000000,.00000000
2024-01-27,NEUTRAFIX,P2P(CN),.00000000,.00000000
2024-01-27,NEUTRAFIX,P2P(FR),.00000000,.00000000
2024-01-27,NEUTRAFIX,P2P(PT),.00000000,.00000000
2024-01-27,NEUTRAFIX,P2P(RO),.00000000,.00000000
2024-01-27,NEUTRAFIX,PAYONEER,.00000000,.00000000
2024-01-27,NEUTRAFIX,QUIPPER,.00000000,.00000000
2024-01-27,NEUTRAFIX,SQFLTINFO,.00000000,.00000000
2024-01-27,NEUTRAFIX,STRAVA,.00000000,.00000000
2024-01-27,NEUTRAFIX,T-BUSINESS,.00000000,.00000000
2024-01-27,NEUTRAFIX,TAOBAO,.00000000,.00000000
2024-01-27,NEUTRAFIX,THY A.O.,.00000000,.00000000
2024-01-27,NEUTRAFIX,UBERID,.00000000,.00000000
2024-01-27,NEUTRAFIX,WEBMONEY,.00000000,.00000000
2024-01-27,NEUTRAFIX,BADOO,.00000000,.00000000
2024-01-27,NEUTRAFIX,CEBUPACIFI,.00000000,.00000000
2024-01-27,NEUTRAFIX,FACEBOOK,.00000000,.00000000
2024-01-27,NEUTRAFIX,NAVERZ,.00000000,.00000000
2024-01-27,GLYRY,NXCOMM,.00000000,.00000000
2024-01-27,GLYRY,X,.00000000,.00000000
2024-01-27,MESSAGEBIRD,DING,.00000000,.00000000
2024-01-27,MESSAGEBIRD,LENOVO,.00000000,.00000000
2024-01-27,MESSAGEBIRD,TU DELFT,.00000000,.00000000
2024-01-27,NEXMO,BAND,.00000000,.00000000
2024-01-27,NEXMO,BYBIT,.00000000,.00000000
2024-01-27,NEXMO,IBKR,.00000000,.00000000
2024-01-27,NEXMO,PROTON,.00000000,.00000000
2024-01-27,PAASOO,KSAKA,.00000000,.00000000
2024-01-27,SYNIVERSE,BIGO,.00000000,.00000000
2024-01-27,SYNIVERSE,KAKAOTALK,.00000000,.00000000
2024-01-27,SYNIVERSE,TELCOIN,.00000000,.00000000
2024-01-27,TOG,BIOMARK,.00000000,.00000000
2024-01-27,TOG,INFO,.00000000,.00000000
2024-01-27,TOG,KLOOK,.00000000,.00000000
2024-01-27,TOG,LIVEXP,.00000000,.00000000
2024-01-27,TOG,OKX,.00000000,.00000000
2024-01-27,TOG,SHOPEE,.00000000,.00000000
2024-01-27,TOG,TRENDMICRO,.00000000,.00000000
2024-01-27,TWILIO,BITDEER,.00000000,.00000000
2024-01-27,WAVECELL,WHISPIR,.00000000,.00000000
2024-01-28,CM.COM,ALIPAY,44.00000000,44.00000000
2024-01-28,CM.COM,HONOR,10.00000000,10.00000000
2024-01-28,CM.COM,LAZADA,76.00000000,76.00000000
2024-01-28,NEUTRAFIX,CANBNK,4.00000000,4.00000000
2024-01-28,NEUTRAFIX,DAHANSMS,21.00000000,21.00000000
2024-01-28,NEUTRAFIX,TELEGRAM,20.00000000,20.00000000
2024-01-28,NEUTRAFIX,UNICAF,1.00000000,1.00000000
2024-01-28,NEUTRAFIX,VERIFYKIT,5.00000000,5.00000000
2024-01-28,NEUTRAFIX,HUAWEI,1758.00000000,1758.00000000
2024-01-28,NEUTRAFIX,OPPO,130.00000000,130.00000000
2024-01-28,NEUTRAFIX,AUTHY,12.00000000,12.00000000
2024-01-28,NEUTRAFIX,CAREEM,7.00000000,7.00000000
2024-01-28,NEUTRAFIX,CATHAY,80.00000000,80.00000000
2024-01-28,NEUTRAFIX,FXTM,2.00000000,2.00000000
2024-01-28,NEUTRAFIX,GJMC,1.00000000,1.00000000
2024-01-28,NEUTRAFIX,ICICIT,1.00000000,1.00000000
2024-01-28,NEUTRAFIX,IDPEXP,707.00000000,707.00000000
2024-01-28,NEUTRAFIX,KAKAO,59.00000000,59.00000000
2024-01-28,NEUTRAFIX,LAAPP,8.00000000,8.00000000
2024-01-28,NEUTRAFIX,ORACLE,3.00000000,3.00000000
2024-01-28,NEUTRAFIX,P2P(MY),7.00000000,7.00000000
2024-01-28,NEUTRAFIX,P2P(PK),2.00000000,2.00000000
2024-01-28,NEUTRAFIX,PETITBATEA,1.00000000,1.00000000
2024-01-28,NEUTRAFIX,REWARDMEAP,2.00000000,2.00000000
2024-01-28,NEUTRAFIX,TAOBAO,87.00000000,87.00000000
2024-01-28,NEUTRAFIX,TKINFO,116.00000000,116.00000000
2024-01-28,NEUTRAFIX,UBERID,89.00000000,89.00000000
2024-01-28,NEUTRAFIX,WARGAMING,5.00000000,5.00000000
2024-01-28,NEUTRAFIX,FACEBOOK,636.00000000,636.00000000
2024-01-28,NEUTRAFIX,GARENA,51.00000000,51.00000000
2024-01-28,NEUTRAFIX,SOFTWORLD,3.00000000,3.00000000
2024-01-28,NEUTRAFIX,TWILIO,4.00000000,4.00000000
2024-01-28,MESSAGEBIRD,HUAWEI,1.00000000,1.00000000
2024-01-28,NEXMO,DUOLINGO,34.00000000,34.00000000
2024-01-28,SAP(P2P),P2P(FR),46.00000000,46.00000000
2024-01-28,SAP(P2P),P2P(MY),1810.00000000,1810.00000000
2024-01-28,SAP(P2P),P2P(PK),6.00000000,6.00000000
2024-01-28,SILVERSTREET,MICROSOFT,1479.00000000,1479.00000000
2024-01-28,TOG,CCTIP,11.00000000,11.00000000
2024-01-28,TOG,DMGUEST,1.00000000,1.00000000
2024-01-28,TOG,HB-2013050,42.00000000,42.00000000
2024-01-28,TOG,PHELIX,2.00000000,2.00000000
2024-01-28,TOG,SECURE,712.00000000,712.00000000
2024-01-28,TOG,SENAYAN,1.00000000,1.00000000
2024-01-28,TOG,SYNOLOGY,2.00000000,2.00000000
2024-01-28,TOG,UPENN,1.00000000,1.00000000
2024-01-27,NEUTRAFIX,PGSKII,.00000000,.00000000
2024-01-27,NEUTRAFIX,RIA,.00000000,.00000000
2024-01-27,NEUTRAFIX,SIXT,.00000000,.00000000
2024-01-27,NEUTRAFIX,STORMGAIN,.00000000,.00000000
2024-01-27,NEUTRAFIX,SYMVIPWMT,.00000000,.00000000
2024-01-27,NEUTRAFIX,TKOTP,.00000000,.00000000
2024-01-27,NEUTRAFIX,VIBER,.00000000,.00000000
2024-01-27,NEUTRAFIX,VIYA,.00000000,.00000000
2024-01-27,NEUTRAFIX,IMO,.00000000,.00000000
2024-01-27,NEUTRAFIX,RHBANK,.00000000,.00000000
2024-01-27,NEUTRAFIX,WAKIE,.00000000,.00000000
2024-01-27,NEUTRAFIX,WEVERSE,.00000000,.00000000
2024-01-27,NEUTRAFIX,YANDEX,.00000000,.00000000
2024-01-27,GLYRY,BIGO,.00000000,.00000000
2024-01-27,MESSAGEBIRD,ALPHA,.00000000,.00000000
2024-01-27,MESSAGEBIRD,EXTRAREWAR,.00000000,.00000000
2024-01-27,MESSAGEBIRD,HELLOYO,.00000000,.00000000
2024-01-27,MESSAGEBIRD,MESSAGEBIR,.00000000,.00000000
2024-01-27,NEUTRAFIX,BANKTOCHKA,8.00000000,8.00000000
2024-01-27,NEUTRAFIX,BDO-OTP,2.00000000,2.00000000
2024-01-27,NEUTRAFIX,BOOKING,8.00000000,8.00000000
2024-01-27,NEUTRAFIX,CAMSCANNER,109.00000000,109.00000000
2024-01-27,NEUTRAFIX,CITI,6.00000000,6.00000000
2024-01-27,NEUTRAFIX,DAWINCI,2.00000000,2.00000000
2024-01-27,NEUTRAFIX,FACEBOOK,6013.00000000,6013.00000000
2024-01-27,NEUTRAFIX,HALLOAPP,2.00000000,2.00000000
2024-01-27,NEUTRAFIX,HBL,1.00000000,1.00000000
2024-01-27,NEUTRAFIX,HEYTAP,13.00000000,13.00000000
2024-01-27,NEUTRAFIX,IATSMS,21.00000000,21.00000000
2024-01-27,NEUTRAFIX,IBKR,51.00000000,51.00000000
2024-01-27,NEUTRAFIX,INLINE,426.00000000,426.00000000
2024-01-27,NEUTRAFIX,MFAISAL424,2.00000000,2.00000000
2024-01-27,NEUTRAFIX,MICHELINOT,3.00000000,3.00000000
2024-01-27,NEUTRAFIX,MONOTP,2.00000000,2.00000000
2024-01-27,NEUTRAFIX,NETS,29.00000000,29.00000000
2024-01-28,WAVECELL,BDO-OTP,2.00000000,2.00000000
2024-01-28,WAVECELL,IMO,1.00000000,1.00000000
2024-01-28,WAVECELL,TIKTOK,667.00000000,667.00000000
2024-01-28,CMI,TINDER,.00000000,.00000000
2024-01-28,NEUTRAFIX,BUMBLE,.00000000,.00000000
2024-01-28,NEUTRAFIX,DLS,.00000000,.00000000
2024-01-28,NEUTRAFIX,JEDCO,.00000000,.00000000
2024-01-28,NEUTRAFIX,MB SANDS S,.00000000,.00000000
2024-01-28,NEUTRAFIX,PMB,.00000000,.00000000
2024-01-28,NEUTRAFIX,PPL,.00000000,.00000000
2024-01-28,NEUTRAFIX,TATACO,.00000000,.00000000
2024-01-28,NEUTRAFIX,YON,.00000000,.00000000
2024-01-28,NEUTRAFIX,ABNAMRO,.00000000,.00000000
2024-01-28,NEUTRAFIX,APPLE,.00000000,.00000000
2024-01-28,NEUTRAFIX,ASCENDEX,.00000000,.00000000
2024-01-28,NEUTRAFIX,BANGKOKAIR,.00000000,.00000000
2024-01-28,NEUTRAFIX,BATIKAIR,.00000000,.00000000
2024-01-28,NEUTRAFIX,BIGOLIVE,.00000000,.00000000
2024-01-28,NEUTRAFIX,BUMBLE,.00000000,.00000000
2024-01-28,NEUTRAFIX,CARSERVICE,.00000000,.00000000
2024-01-28,NEUTRAFIX,FIREFLYZ,.00000000,.00000000
2024-01-28,NEUTRAFIX,HEYTAP,.00000000,.00000000
2024-01-28,NEUTRAFIX,HONOR,.00000000,.00000000
2024-01-28,NEUTRAFIX,HOSTELWORL,.00000000,.00000000
2024-01-28,NEUTRAFIX,INDUSB,.00000000,.00000000
2024-01-28,NEUTRAFIX,ISENTRIC,.00000000,.00000000
2024-01-28,NEUTRAFIX,MAYBANKSG,.00000000,.00000000
2024-01-28,NEUTRAFIX,MUZZ,.00000000,.00000000
2024-01-28,NEUTRAFIX,NETFLIX,.00000000,.00000000
2024-01-28,NEUTRAFIX,P2P(AU),.00000000,.00000000
2024-01-28,NEUTRAFIX,P2P(MX),.00000000,.00000000
2024-01-28,NEUTRAFIX,P2P(ZW),.00000000,.00000000
2024-01-28,NEUTRAFIX,SIGNAL,.00000000,.00000000
2024-01-28,NEUTRAFIX,SKRILL,.00000000,.00000000
2024-01-28,NEUTRAFIX,SUBMAIL,.00000000,.00000000
2024-01-28,NEUTRAFIX,SWISSCARD,.00000000,.00000000
2024-01-28,NEUTRAFIX,TIKTOK,.00000000,.00000000
2024-01-28,NEUTRAFIX,UBS,.00000000,.00000000
2024-01-28,NEUTRAFIX,VIETJETAIR,.00000000,.00000000
2024-01-28,NEUTRAFIX,VONAGEVF,.00000000,.00000000
2024-01-28,NEUTRAFIX,WAKIE,.00000000,.00000000
2024-01-28,NEUTRAFIX,WEBMONEY,.00000000,.00000000
2024-01-28,NEUTRAFIX,X,.00000000,.00000000
2024-01-28,NEUTRAFIX,XENDIT,.00000000,.00000000
2024-01-28,NEUTRAFIX,ZOOM,.00000000,.00000000
2024-01-28,NEUTRAFIX,AUTHY,.00000000,.00000000
2024-01-28,NEUTRAFIX,TIKTOK,.00000000,.00000000
2024-01-28,NEUTRAFIX,YANDEX,.00000000,.00000000
2024-01-28,LANCK TELECOM,YOLLA,.00000000,.00000000
2024-01-28,NEXMO,OMNE-BYFWD,.00000000,.00000000
2024-01-28,NEXMO,SAMSUNGFIN,.00000000,.00000000
2024-01-28,NEXMO,VONAGEVF,.00000000,.00000000
2024-01-28,SAP(P2P),P2P(BE),.00000000,.00000000
2024-01-28,SAP(P2P),P2P(KR),.00000000,.00000000
2024-01-28,SAP(P2P),P2P(SE),.00000000,.00000000
2024-01-28,SAP(P2P),P2P(US),.00000000,.00000000
2024-01-28,SILVERSTREET,OCBCSEC,.00000000,.00000000
2024-01-28,TOG,CLICKBANK,.00000000,.00000000
2024-01-28,TOG,ETORO,.00000000,.00000000
2024-01-28,TOG,PATREON,.00000000,.00000000
2024-01-28,TOG,QANTAS,.00000000,.00000000
2024-01-28,TOG,STRIPE,.00000000,.00000000
2024-01-28,TOG,SUPERCELL,.00000000,.00000000
2024-01-28,TOG,TASTYWORKS,.00000000,.00000000
2024-01-28,TOG,TINDER,.00000000,.00000000
2024-01-28,TWILIO,X,.00000000,.00000000
2024-01-28,WAVECELL,PRUDENTIAL,.00000000,.00000000
2024-01-29,CM.COM,TABLECHECK,8.00000000,8.00000000
2024-01-29,NEUTRAFIX,8X8,1.00000000,1.00000000
2024-01-29,NEUTRAFIX,BADOO,679.00000000,679.00000000
2024-01-29,NEUTRAFIX,EQUTAS,3.00000000,3.00000000
2024-01-29,NEUTRAFIX,FAYSALBANK,1.00000000,1.00000000
2024-01-29,NEUTRAFIX,IONHLP,1.00000000,1.00000000
2024-01-29,NEUTRAFIX,POLIBELI,1.00000000,1.00000000
2024-01-29,NEUTRAFIX,RENTOKIL,202.00000000,202.00000000
2024-01-29,NEUTRAFIX,UBER,33.00000000,33.00000000
2024-01-29,NEUTRAFIX,WHATSAPP,140.00000000,140.00000000
2024-01-29,NEUTRAFIX,OKRU,2.00000000,2.00000000
2024-01-29,NEUTRAFIX,ACCESS,4.00000000,4.00000000
2024-01-29,NEUTRAFIX,AIRFRANCE,4.00000000,4.00000000
2024-01-29,NEUTRAFIX,BOOKING.CO,6.00000000,6.00000000
2024-01-29,NEUTRAFIX,DISNEYPLUS,15782.00000000,15782.00000000
2024-01-29,NEUTRAFIX,IKEA,11.00000000,11.00000000
2024-01-29,NEUTRAFIX,KAKAOTALK,213.00000000,213.00000000
2024-01-29,NEUTRAFIX,KEYSTONE,3.00000000,3.00000000
2024-01-29,NEUTRAFIX,MCBPAK,1.00000000,1.00000000
2024-01-29,NEUTRAFIX,MICHELINOT,31.00000000,31.00000000
2024-01-29,NEUTRAFIX,NAVERZ,197.00000000,197.00000000
2024-01-29,NEUTRAFIX,NEXI,1.00000000,1.00000000
2024-01-29,NEUTRAFIX,OCBC,3.00000000,3.00000000
2024-01-29,NEUTRAFIX,OMANTELWIF,74.00000000,74.00000000
2024-01-29,NEUTRAFIX,ONDEOTP,24.00000000,24.00000000
2024-01-29,NEUTRAFIX,ORIFLAME,27.00000000,27.00000000
2024-01-29,NEUTRAFIX,P2P(AT),3.00000000,3.00000000
2024-01-29,NEUTRAFIX,P2P(BI),2.00000000,2.00000000
2024-01-29,NEUTRAFIX,P2P(CM),2.00000000,2.00000000
2024-01-29,NEUTRAFIX,P2P(CN),3.00000000,3.00000000
2024-01-29,NEUTRAFIX,P2P(NO),5.00000000,5.00000000
2024-01-29,NEUTRAFIX,QUIPPER,2.00000000,2.00000000
2024-01-29,NEUTRAFIX,RAKBANK,3.00000000,3.00000000
2024-01-29,NEUTRAFIX,ROCKFLOW,2.00000000,2.00000000
2024-01-29,NEUTRAFIX,STATUSPAGE,910.00000000,910.00000000
2024-01-29,NEUTRAFIX,TAOVIP,1.00000000,1.00000000
2024-01-29,NEUTRAFIX,TELEGRAM,79.00000000,79.00000000
2024-01-29,NEUTRAFIX,TLNET,12376.00000000,12376.00000000
2024-01-29,NEUTRAFIX,VANTAGE,1.00000000,1.00000000
2024-01-29,NEUTRAFIX,WHATSAPP,1486.00000000,1486.00000000
2024-01-29,NEUTRAFIX,WTECH,6.00000000,6.00000000
2024-01-29,NEUTRAFIX,YON,1.00000000,1.00000000
2024-01-29,NEUTRAFIX,YOTIID,3.00000000,3.00000000
2024-01-29,NEUTRAFIX,APPLE,19336.00000000,19336.00000000
2024-01-29,NEUTRAFIX,AUTHMSG,584.00000000,584.00000000
2024-01-29,NEUTRAFIX,BAND,3.00000000,3.00000000
2024-01-29,NEUTRAFIX,IMO,3.00000000,3.00000000
2024-01-29,NEUTRAFIX,RAZER,22.00000000,22.00000000
2024-01-29,NEUTRAFIX,RHBANK,3.00000000,3.00000000
2024-01-29,NEUTRAFIX,SNAPCHAT,73.00000000,73.00000000
2024-01-29,GLYRY,HAGO,48.00000000,48.00000000
2024-01-29,GLYRY,NXCOMM,39.00000000,39.00000000
2024-01-29,GLYRY,QSMS,11.00000000,11.00000000
2024-01-29,MESSAGEBIRD,TICKETSWAP,1.00000000,1.00000000
2024-01-29,NEXMO,SNAPCHAT,119.00000000,119.00000000
2024-01-29,NEXMO,TAOBAO,31.00000000,31.00000000
2024-01-29,PAASOO,WARGAMING,1.00000000,1.00000000
2024-01-29,RML,MARHABA,1.00000000,1.00000000
2024-01-29,SAP(P2P),P2P(HK),157.00000000,157.00000000
2024-01-29,SAP(P2P),P2P(KH),17.00000000,17.00000000
2024-01-29,TOG,ESEE,1.00000000,1.00000000
2024-01-29,TOG,HEALTHBEAT,1.00000000,1.00000000
2024-01-29,TOG,MSVERIFY,2.00000000,2.00000000
2024-01-29,TOG,OKX,12.00000000,12.00000000
2024-01-29,TOG,OMAKASE,1.00000000,1.00000000
2024-01-29,TOG,OOOH,6.00000000,6.00000000
2024-01-29,TOG,PATREON,3.00000000,3.00000000
2024-01-29,TOG,PEARLABYSS,6.00000000,6.00000000
2024-01-29,TOG,SAMSUNG,2.00000000,2.00000000
2024-01-29,TOG,SUPERCELL,503.00000000,503.00000000
2024-01-29,WAVECELL,WECHAT,28.00000000,28.00000000
2024-01-29,CITIC(P2P),VOOPEE,.00000000,.00000000
2024-01-29,CLX,UWA,.00000000,.00000000
2024-01-29,NEUTRAFIX,ACCORALL,.00000000,.00000000
2024-01-29,NEUTRAFIX,BYTEPLUS,.00000000,.00000000
2024-01-29,NEUTRAFIX,DNV,.00000000,.00000000
2024-01-29,NEUTRAFIX,DSV,.00000000,.00000000
2024-01-29,NEUTRAFIX,HCLOUD,.00000000,.00000000
2024-01-29,NEUTRAFIX,MICROSOFT,.00000000,.00000000
2024-01-29,NEUTRAFIX,SMSBUMP,.00000000,.00000000
2024-01-29,NEUTRAFIX,TIGER,.00000000,.00000000
2024-01-29,NEUTRAFIX,VERIFY,.00000000,.00000000
2024-01-29,NEUTRAFIX,VERIFYKIT,.00000000,.00000000
2024-01-29,NEUTRAFIX,AMYLEA,.00000000,.00000000
2024-01-29,NEUTRAFIX,BATIKAIR,.00000000,.00000000
2024-01-29,NEUTRAFIX,BAYER,.00000000,.00000000
2024-01-29,NEUTRAFIX,DININGCITY,.00000000,.00000000
2024-01-29,NEUTRAFIX,FXTM,.00000000,.00000000
2024-01-29,NEUTRAFIX,GOMARKETS,.00000000,.00000000
2024-01-29,NEUTRAFIX,INCORP,.00000000,.00000000
2024-01-29,NEUTRAFIX,JODI,.00000000,.00000000
2024-01-29,NEUTRAFIX,LENOVO,.00000000,.00000000
2024-01-29,NEUTRAFIX,LINE,.00000000,.00000000
2024-01-29,NEUTRAFIX,LUCKIN,.00000000,.00000000
2024-01-29,NEUTRAFIX,METAMAGNET,.00000000,.00000000
2024-01-29,NEUTRAFIX,MFAISAL424,.00000000,.00000000
2024-01-29,NEUTRAFIX,MSVERIFY,.00000000,.00000000
2024-01-29,NEUTRAFIX,NEXO,.00000000,.00000000
2024-01-29,NEUTRAFIX,P2P(SA),.00000000,.00000000
2024-01-29,NEUTRAFIX,REZEVE,.00000000,.00000000
2024-01-29,NEUTRAFIX,SECOMTRAX,.00000000,.00000000
2024-01-29,NEUTRAFIX,SPLITWISE,.00000000,.00000000
2024-01-29,NEUTRAFIX,TAXIMAIL,.00000000,.00000000
2024-01-29,NEUTRAFIX,TLSCONTACT,.00000000,.00000000
2024-01-29,NEUTRAFIX,TWITTER,.00000000,.00000000
2024-01-29,NEUTRAFIX,UBISOFT,.00000000,.00000000
2024-01-29,NEUTRAFIX,VONAGE,.00000000,.00000000
2024-01-29,NEUTRAFIX,WEBMONEY,.00000000,.00000000
2024-01-29,NEUTRAFIX,ZARAONLINE,.00000000,.00000000
2024-01-29,NEUTRAFIX,YANDEX,.00000000,.00000000
2024-01-29,D-TESTELLIUM_TS,NYX,.00000000,.00000000
2024-01-29,LANCK TELECOM,OLYMPTRADE,.00000000,.00000000
2024-01-29,MESSAGEBIRD,DING,.00000000,.00000000
2024-01-29,MESSAGEBIRD,MOOGOLD,.00000000,.00000000
2024-01-29,NEXMO,DUOLINGO,.00000000,.00000000
2024-01-29,NEXMO,HAGO,.00000000,.00000000
2024-01-29,NEXMO,IBKR,.00000000,.00000000
2024-01-29,NEXMO,TRUECALLER,.00000000,.00000000
2024-01-29,NEXMO,UBER,.00000000,.00000000
2024-01-29,NEXMO,X,.00000000,.00000000
2024-01-29,PAASOO,X,.00000000,.00000000
2024-01-29,SAP(P2P),P2P(IL),.00000000,.00000000
2024-01-29,SAP(P2P),P2P(NL),.00000000,.00000000
2024-01-29,TOG,BOOKING,.00000000,.00000000
2024-01-29,TOG,CASETIFY,.00000000,.00000000
2024-01-29,TOG,HOTELVERIF,.00000000,.00000000
2024-01-29,TOG,HUAWEI,.00000000,.00000000
2024-01-29,TOG,NHSLOGIN,.00000000,.00000000
2024-01-29,TOG,ONETIMECOD,.00000000,.00000000
2024-01-29,TOG,PHELIX,.00000000,.00000000
2024-01-29,TOG,SCRABBLEGO,.00000000,.00000000
2024-01-29,TOG,SMSAUTH,.00000000,.00000000
2024-01-29,WAVECELL,AGODA,.00000000,.00000000
2024-01-29,WAVECELL,IMO,.00000000,.00000000
2024-01-30,CITIC,SAIC,5.00000000,5.00000000
2024-01-30,CITIC(P2P),P2P(MY),2398.00000000,2398.00000000
2024-01-30,CM.COM,P2P(US),13.00000000,13.00000000
2024-01-30,NEUTRAFIX,BIGOLIVE,9.00000000,9.00000000
2024-01-30,NEUTRAFIX,CHARGEPLUS,2.00000000,2.00000000
2024-01-30,NEUTRAFIX,DNV,1.00000000,1.00000000
2024-01-30,NEUTRAFIX,EPICGAMES,102.00000000,102.00000000
2024-01-30,NEUTRAFIX,LOCUSS,13.00000000,13.00000000
2024-01-30,NEUTRAFIX,OPPO,6.00000000,6.00000000
2024-01-30,NEUTRAFIX,PPL,180.00000000,180.00000000
2024-01-30,NEUTRAFIX,OKRU,1.00000000,1.00000000
2024-01-30,NEUTRAFIX,P2P(PT),1.00000000,1.00000000
2024-01-30,NEUTRAFIX,ASPIRO,9.00000000,9.00000000
2024-01-30,NEUTRAFIX,BCHAMPS,74.00000000,74.00000000
2024-01-30,NEUTRAFIX,BOIIND,2.00000000,2.00000000
2024-01-30,NEUTRAFIX,BOYAA,69.00000000,69.00000000
2024-01-30,NEUTRAFIX,BYTEPLUS,86.00000000,86.00000000
2024-01-30,NEUTRAFIX,CATHAY,39.00000000,39.00000000
2024-01-30,NEUTRAFIX,CHARICHARI,2.00000000,2.00000000
2024-01-30,NEUTRAFIX,CITIBANKSG,14.00000000,14.00000000
2024-01-30,NEUTRAFIX,DBS BANK,69.00000000,69.00000000
2024-01-30,NEUTRAFIX,DISNEYPLUS,16821.00000000,16821.00000000
2024-01-30,NEUTRAFIX,FINVEO,3.00000000,3.00000000
2024-01-30,NEUTRAFIX,GRAB,5.00000000,5.00000000
2024-01-30,NEUTRAFIX,LARK,292.00000000,292.00000000
2024-01-30,NEUTRAFIX,LIANLIAN,3.00000000,3.00000000
2024-01-30,NEUTRAFIX,LIKEE,1.00000000,1.00000000
2024-01-30,NEUTRAFIX,LUCKIN,29.00000000,29.00000000
2024-01-30,NEUTRAFIX,MEASMS,1.00000000,1.00000000
2024-01-30,NEUTRAFIX,MERCKOTP,6.00000000,6.00000000
2024-01-30,NEUTRAFIX,MONEXT1,1.00000000,1.00000000
2024-01-30,NEUTRAFIX,MUSE,6.00000000,6.00000000
2024-01-30,NEUTRAFIX,OMANTELWIF,38.00000000,38.00000000
2024-01-30,NEUTRAFIX,OMNE-BYFWD,140.00000000,140.00000000
2024-01-30,NEUTRAFIX,P2P(KR),1.00000000,1.00000000
2024-01-30,NEUTRAFIX,P2P(MM),3.00000000,3.00000000
2024-01-30,NEUTRAFIX,P2P(MU),1.00000000,1.00000000
2024-01-30,NEUTRAFIX,P2P(MW),1.00000000,1.00000000
2024-01-30,NEUTRAFIX,P2P(SE),5.00000000,5.00000000
2024-01-30,NEUTRAFIX,PINJAMANIA,15.00000000,15.00000000
2024-01-30,NEUTRAFIX,RAIFFEISEN,1.00000000,1.00000000
2024-01-30,NEUTRAFIX,REZEVE,97.00000000,97.00000000
2024-01-30,NEUTRAFIX,ROCKFLOW,1.00000000,1.00000000
2024-01-30,NEUTRAFIX,STASHAWAY,2.00000000,2.00000000
2024-01-30,NEUTRAFIX,STRAVA,14.00000000,14.00000000
2024-01-30,NEUTRAFIX,SYMVIPMS,12.00000000,12.00000000
2024-01-30,NEUTRAFIX,TAOBAO,82.00000000,82.00000000
2024-01-30,NEUTRAFIX,TRICEFY,763.00000000,763.00000000
2024-01-30,NEUTRAFIX,UBERID,31.00000000,31.00000000
2024-01-30,NEUTRAFIX,YOUBIZ,44.00000000,44.00000000
2024-01-30,NEUTRAFIX,ZARA,1.00000000,1.00000000
2024-01-30,NEUTRAFIX,HUAWEI,69.00000000,69.00000000
2024-01-30,NEUTRAFIX,KAKAO,18.00000000,18.00000000
2024-01-30,NEUTRAFIX,WEVERSE,15.00000000,15.00000000
2024-01-30,GOOGLE,GOOGLE,322293.00000000,322293.00000000
2024-01-30,KAYEYRA,X,2.00000000,2.00000000
2024-01-30,LANCK TELECOM,LTINBOX,42.00000000,42.00000000
2024-01-30,MESSAGEBIRD,IMO,1.00000000,1.00000000
2024-01-30,NEXMO,BAND,10540.00000000,10540.00000000
