Date,Partners,OA,Transactions,Transactions Delivered
2024-02-27,NEUTRAFIX,BUMBLE,857.00000000,857.00000000
2024-02-27,NEUTRAFIX,GARENA,34.00000000,34.00000000
2024-02-27,NEUTRAFIX,GLOBALMVS,1.00000000,1.00000000
2024-02-27,NEUTRAFIX,GOOGLE,3.00000000,3.00000000
2024-02-27,NEUTRAFIX,LINE,6700.00000000,6700.00000000
2024-02-27,NEUTRAFIX,SNAPCHAT,65.00000000,65.00000000
2024-02-27,NEUTRAFIX,TWILIO,4.00000000,4.00000000
2024-02-27,NEUTRAFIX,WAKIE,2.00000000,2.00000000
2024-02-27,NEUTRAFIX,ZEN,2.00000000,2.00000000
2024-02-27,NEXMO,MAYBANK SG,2.00000000,2.00000000
2024-02-27,NEXMO,MUZZ,31.00000000,31.00000000
2024-02-27,NEXMO,SAMSUNGFIN,24.00000000,24.00000000
2024-02-27,NEXMO,UBER,4.00000000,4.00000000
2024-02-27,NEXMO,UPBIT,1.00000000,1.00000000
2024-02-27,NEXMO,VONAGEVF,69.00000000,69.00000000
2024-02-27,RML,MARHABA,7.00000000,7.00000000
2024-02-27,SILVERSTREET,OCBCSEC,18.00000000,18.00000000
2024-02-27,WAVECELL,FWD SG,73.00000000,73.00000000
2024-02-27,AXIATA,X,.00000000,.00000000
2024-02-27,CITIC,CMHK,.00000000,.00000000
2024-02-27,CITIC(P2P),P2P(MY),.00000000,.00000000
2024-02-27,CLX,HDFCLI,.00000000,.00000000
2024-02-27,CLX,KOTAKB,.00000000,.00000000
2024-02-27,CM.COM,HONOR,.00000000,.00000000
2024-02-27,NEUTRAFIX,AXISBK,.00000000,.00000000
2024-02-27,NEUTRAFIX,BPI-OTP,.00000000,.00000000
2024-02-27,NEUTRAFIX,CELERITY,.00000000,.00000000
2024-02-27,NEUTRAFIX,CLOPEN,.00000000,.00000000
2024-02-27,NEUTRAFIX,DCBBNK,.00000000,.00000000
2024-02-27,NEUTRAFIX,GOODWALL,.00000000,.00000000
2024-02-27,NEUTRAFIX,IATSMS,.00000000,.00000000
2024-02-27,NEUTRAFIX,INFO,.00000000,.00000000
2024-02-27,NEUTRAFIX,JNJ,.00000000,.00000000
2024-02-27,NEUTRAFIX,LIVEXP,.00000000,.00000000
2024-02-27,NEUTRAFIX,PAKTOR,.00000000,.00000000
2024-02-27,NEUTRAFIX,PRIVATBANK,.00000000,.00000000
2024-02-27,NEUTRAFIX,SHAREPARTY,.00000000,.00000000
2024-02-27,NEUTRAFIX,SONY,.00000000,.00000000
2024-02-27,NEUTRAFIX,VERIFY,.00000000,.00000000
2024-02-27,NEUTRAFIX,X,.00000000,.00000000
2024-02-27,NEUTRAFIX,APPLE,.00000000,.00000000
2024-02-27,NEUTRAFIX,BABKA,.00000000,.00000000
2024-02-27,NEUTRAFIX,BANGGOOD,.00000000,.00000000
2024-02-27,NEUTRAFIX,BIGOLIVE,.00000000,.00000000
2024-02-27,NEUTRAFIX,BIGPAY,.00000000,.00000000
2024-02-27,NEUTRAFIX,BIP,.00000000,.00000000
2024-02-27,NEUTRAFIX,BNPPWM,.00000000,.00000000
2024-02-27,NEUTRAFIX,BOOKING.CO,.00000000,.00000000
2024-02-27,NEUTRAFIX,BUMBLE,.00000000,.00000000
2024-02-27,NEUTRAFIX,CANVA,.00000000,.00000000
2024-02-27,NEUTRAFIX,CHARGEPLUS,.00000000,.00000000
2024-02-27,NEUTRAFIX,CITIBANK,.00000000,.00000000
2024-02-27,NEUTRAFIX,DUTTIONLIN,.00000000,.00000000
2024-02-27,NEUTRAFIX,FNB,.00000000,.00000000
2024-02-27,NEUTRAFIX,GENOME,.00000000,.00000000
2024-02-27,NEUTRAFIX,HOLLA,.00000000,.00000000
2024-02-27,NEUTRAFIX,ICARASIA,.00000000,.00000000
2024-02-27,NEUTRAFIX,IDPEXP,.00000000,.00000000
2024-02-27,NEUTRAFIX,LOCUSS,.00000000,.00000000
2024-02-27,NEUTRAFIX,MUZZ,.00000000,.00000000
2024-02-27,NEUTRAFIX,ODEALO,.00000000,.00000000
2024-02-27,NEUTRAFIX,OKCUPID,.00000000,.00000000
2024-02-27,NEUTRAFIX,OPPO,.00000000,.00000000
2024-02-27,NEUTRAFIX,ORACLE,.00000000,.00000000
2024-02-27,NEUTRAFIX,PUBG,.00000000,.00000000
2024-02-27,NEUTRAFIX,RIA,.00000000,.00000000
2024-02-27,NEUTRAFIX,RWG,.00000000,.00000000
2024-02-27,NEUTRAFIX,SCOOT,.00000000,.00000000
2024-02-27,NEUTRAFIX,SLASH,.00000000,.00000000
2024-02-27,NEUTRAFIX,SMILES,.00000000,.00000000
2024-02-27,NEUTRAFIX,SOFTWORLD,.00000000,.00000000
2024-02-27,NEUTRAFIX,SYMVIPMS,.00000000,.00000000
2024-02-27,NEUTRAFIX,TAOBAO,.00000000,.00000000
2024-02-27,NEUTRAFIX,THY A.O.,.00000000,.00000000
2024-02-27,NEUTRAFIX,VDESK,.00000000,.00000000
2024-02-27,NEUTRAFIX,WOWAPP,.00000000,.00000000
2024-02-27,NEUTRAFIX,ZARAONLINE,.00000000,.00000000
2024-02-27,NEUTRAFIX,FACEBOOK,.00000000,.00000000
2024-02-27,NEUTRAFIX,METAMAGNET,.00000000,.00000000
2024-02-27,NEUTRAFIX,MSVERIFY,.00000000,.00000000
2024-02-27,GLYRY,ANEXTBANK,.00000000,.00000000
2024-02-27,GLYRY,CITIBK,.00000000,.00000000
2024-02-27,GLYRY,KOTAKB,.00000000,.00000000
2024-02-27,GLYRY,TIGER,.00000000,.00000000
2024-02-27,LANCK TELECOM,OLYMPTRADE,.00000000,.00000000
2024-02-27,MESSAGEBIRD,IMO,.00000000,.00000000
2024-02-27,MESSAGEBIRD,JDSMS,.00000000,.00000000
2024-02-27,RML,EKCHAUFFEU,.00000000,.00000000
2024-02-27,SAP(P2P),P2P(DK),.00000000,.00000000
2024-02-27,TWILIO,ANSARADA,.00000000,.00000000
2024-02-27,WAVECELL,AIASG,.00000000,.00000000
2024-02-27,WAVECELL,VISTAR,.00000000,.00000000
2024-02-28,CITIC,BOCHK,38.00000000,38.00000000
2024-02-28,CITIC,SAIC,10.00000000,10.00000000
2024-02-28,CLX,SABADELL,1.00000000,1.00000000
2024-02-28,CM.COM,HONOR,4.00000000,4.00000000
2024-02-28,NEUTRAFIX,AGODA,46.00000000,46.00000000
2024-02-28,NEUTRAFIX,ALIPAY,9.00000000,9.00000000
2024-02-28,NEUTRAFIX,ANYWHEEL,2.00000000,2.00000000
2024-02-28,NEUTRAFIX,BUPA,4.00000000,4.00000000
2024-02-28,NEUTRAFIX,EUROINGRO,2.00000000,2.00000000
2024-02-28,NEUTRAFIX,EXNESS,4738.00000000,4738.00000000
2024-02-28,NEUTRAFIX,GLOVO,1.00000000,1.00000000
2024-02-28,NEUTRAFIX,GOLFCLASH,25.00000000,25.00000000
2024-02-28,NEUTRAFIX,HDFCBK,42.00000000,42.00000000
2024-02-28,NEUTRAFIX,IATSMS,2131.00000000,2131.00000000
2024-02-28,NEUTRAFIX,INFOSMS,4.00000000,4.00000000
2024-02-28,NEUTRAFIX,MSCOMMERCE,241.00000000,241.00000000
2024-02-28,NEUTRAFIX,NOTICE,312.00000000,312.00000000
2024-02-28,NEUTRAFIX,STEAM,812.00000000,812.00000000
2024-02-28,NEUTRAFIX,ZERO,1.00000000,1.00000000
2024-02-28,NEUTRAFIX,DLS,113.00000000,113.00000000
2024-02-28,NEUTRAFIX,HCLOUD,56.00000000,56.00000000
2024-02-28,NEUTRAFIX,ABNAMRO,2.00000000,2.00000000
2024-02-28,NEUTRAFIX,ADP,3.00000000,3.00000000
2024-02-28,NEUTRAFIX,AMWAY,6.00000000,6.00000000
2024-02-28,NEUTRAFIX,AXISBK,2.00000000,2.00000000
2024-02-28,NEUTRAFIX,BCHAMPS,22.00000000,22.00000000
2024-02-28,NEUTRAFIX,BOX,10.00000000,10.00000000
2024-02-28,NEUTRAFIX,BRAVOFLY,1.00000000,1.00000000
2024-02-28,NEUTRAFIX,DUNDEEUNI,2.00000000,2.00000000
2024-02-28,NEUTRAFIX,EXPERTOPT,1.00000000,1.00000000
2024-02-28,NEUTRAFIX,IBBL,4.00000000,4.00000000
2024-02-28,NEUTRAFIX,INCAMAIL,1.00000000,1.00000000
2024-02-28,NEUTRAFIX,INDRIVER,1.00000000,1.00000000
2024-02-28,NEUTRAFIX,INFOSMS,9.00000000,9.00000000
2024-02-28,NEUTRAFIX,LIASMT,2.00000000,2.00000000
2024-02-28,NEUTRAFIX,MITRADE,23.00000000,23.00000000
2024-02-28,NEUTRAFIX,MONEXT1,4.00000000,4.00000000
2024-02-28,NEUTRAFIX,OKCUPID,6.00000000,6.00000000
2024-02-28,NEUTRAFIX,ORACLE,27.00000000,27.00000000
2024-02-28,NEUTRAFIX,P2P(ZA),8.00000000,8.00000000
2024-02-28,NEUTRAFIX,QSMS,505.00000000,505.00000000
2024-02-28,NEUTRAFIX,RAKUTEN,21.00000000,21.00000000
2024-02-28,NEUTRAFIX,RBLBNK,2.00000000,2.00000000
2024-02-28,NEUTRAFIX,TRANSS,3.00000000,3.00000000
2024-02-28,NEUTRAFIX,UBISOFT,61.00000000,61.00000000
2024-02-28,NEUTRAFIX,WESTERNU,10.00000000,10.00000000
2024-02-28,NEUTRAFIX,YOUBIZ,10.00000000,10.00000000
2024-02-28,NEUTRAFIX,BLOCKCHAIN,15.00000000,15.00000000
2024-02-28,GLYRY,NXCOMM,30.00000000,30.00000000
2024-02-28,GLYRY,VIVO,2.00000000,2.00000000
2024-02-28,MESSAGEBIRD,BYTEPLUS,1.00000000,1.00000000
2024-02-28,MESSAGEBIRD,JOYRIDE,2.00000000,2.00000000
2024-02-28,NEXMO,BOYAA,6.00000000,6.00000000
2024-02-28,NEXMO,MUZZ,30.00000000,30.00000000
2024-02-28,PAASOO,KSAKA,22.00000000,22.00000000
2024-02-28,RML,BARCLAYS,1.00000000,1.00000000
2024-02-28,SAP(P2P),P2P(IQ),2.00000000,2.00000000
2024-02-28,SAP(P2P),P2P(NL),81.00000000,81.00000000
2024-02-28,SAP(P2P),P2P(PH),64.00000000,64.00000000
2024-02-28,TELESIGN,ALIPAY,2.00000000,2.00000000
2024-02-28,TELESIGN,DARWINBOX,37.00000000,37.00000000
2024-02-28,TELESIGN,GOVGATEWAY,4.00000000,4.00000000
2024-02-28,TELESIGN,KLOOK,8.00000000,8.00000000
2024-02-28,WAVECELL,FWD,1.00000000,1.00000000
2024-02-28,WAVECELL,MOVIDER,2.00000000,2.00000000
2024-02-28,WAVECELL,WECHAT,7.00000000,7.00000000
2024-02-28,CITIC,UNIONPAY,.00000000,.00000000
2024-02-28,CITIC(P2P),P2P(CN),.00000000,.00000000
2024-02-28,CLX,HDFCLI,.00000000,.00000000
2024-02-28,CLX,X,.00000000,.00000000
2024-02-28,CM.COM,LUCKIN,.00000000,.00000000
2024-02-28,NEUTRAFIX,ARAB BANK,.00000000,.00000000
2024-02-28,NEUTRAFIX,BIGPAY,.00000000,.00000000
2024-02-28,NEUTRAFIX,BIOMARK,.00000000,.00000000
2024-02-28,NEUTRAFIX,CATHAY,.00000000,.00000000
2024-02-28,NEUTRAFIX,DARWINBOX,.00000000,.00000000
2024-02-28,NEUTRAFIX,FACEBOOK,.00000000,.00000000
2024-02-28,NEUTRAFIX,IKEA,.00000000,.00000000
2024-02-28,NEUTRAFIX,LIVEXP,.00000000,.00000000
2024-02-28,NEUTRAFIX,MEWE,.00000000,.00000000
2024-02-28,NEUTRAFIX,OTP,.00000000,.00000000
2024-02-28,NEUTRAFIX,PPL,.00000000,.00000000
2024-02-28,NEUTRAFIX,SONY,.00000000,.00000000
2024-02-28,NEUTRAFIX,TELEGRAM,.00000000,.00000000
2024-02-28,NEUTRAFIX,UPOINT,.00000000,.00000000
2024-02-28,NEUTRAFIX,VERIFYKIT,.00000000,.00000000
2024-02-28,NEUTRAFIX,PIN-UP,.00000000,.00000000
2024-02-28,NEUTRAFIX,AGODA,.00000000,.00000000
2024-02-28,NEUTRAFIX,CANVA,.00000000,.00000000
2024-02-28,NEUTRAFIX,CIGNA,.00000000,.00000000
2024-02-28,NEUTRAFIX,CONNECT,.00000000,.00000000
2024-02-28,NEUTRAFIX,CS_AG,.00000000,.00000000
2024-02-28,NEUTRAFIX,EDA.IDMNG,.00000000,.00000000
2024-02-28,NEUTRAFIX,FEISHU,.00000000,.00000000
2024-02-28,NEUTRAFIX,GRAB,.00000000,.00000000
2024-02-28,NEUTRAFIX,HATCHSPOT,.00000000,.00000000
2024-02-28,NEUTRAFIX,HCLOUD,.00000000,.00000000
2024-02-28,NEUTRAFIX,IATSMS,.00000000,.00000000
2024-02-28,NEUTRAFIX,INTUIT,.00000000,.00000000
2024-02-28,NEUTRAFIX,ISENTRIC,.00000000,.00000000
2024-02-28,NEUTRAFIX,JPMCPB,.00000000,.00000000
2024-02-28,NEUTRAFIX,KLOOK,.00000000,.00000000
2024-02-28,NEUTRAFIX,LAAPP,.00000000,.00000000
2024-02-28,NEUTRAFIX,LITTLELIVE,.00000000,.00000000
2024-02-28,NEUTRAFIX,NAVER,.00000000,.00000000
2024-02-28,NEUTRAFIX,NXSMS,.00000000,.00000000
2024-02-28,NEUTRAFIX,OKX,.00000000,.00000000
2024-02-28,NEUTRAFIX,OLE777,.00000000,.00000000
2024-02-28,NEUTRAFIX,P2P(KH),.00000000,.00000000
2024-02-28,NEUTRAFIX,PGSKII,.00000000,.00000000
2024-02-28,NEUTRAFIX,SBANKENDNB,.00000000,.00000000
2024-02-28,NEUTRAFIX,SYNOLOGY,.00000000,.00000000
2024-02-28,NEUTRAFIX,TAOVIP,.00000000,.00000000
2024-02-28,NEUTRAFIX,TKOTP,.00000000,.00000000
2024-02-28,NEUTRAFIX,X,.00000000,.00000000
2024-02-28,NEUTRAFIX,DIDI,.00000000,.00000000
2024-02-28,NEUTRAFIX,IMO,.00000000,.00000000
2024-02-28,NEUTRAFIX,MSCOMMERCE,.00000000,.00000000
2024-02-28,NEUTRAFIX,NXSMS,.00000000,.00000000
2024-02-28,NEUTRAFIX,TRANSS,.00000000,.00000000
2024-02-28,NEUTRAFIX,WAKIE,.00000000,.00000000
2024-02-28,NEUTRAFIX,YANDEX,.00000000,.00000000
2024-02-28,NEUTRAFIX,ZEN,.00000000,.00000000
2024-02-28,GLYRY,HCLOUD,.00000000,.00000000
2024-02-28,INFOBIP,BOC MESSAG,.00000000,.00000000
2024-02-28,TELESIGN,ADP,.00000000,.00000000
2024-02-28,TELESIGN,BOOKING,.00000000,.00000000
2024-02-28,TELESIGN,CASETIFY,.00000000,.00000000
2024-02-28,TELESIGN,FPMARKETS,.00000000,.00000000
2024-02-28,TELESIGN,OKTA,.00000000,.00000000
2024-02-28,TELESIGN,OKX,.00000000,.00000000
2024-02-28,TELESIGN,SUPERCELL,.00000000,.00000000
2024-02-29,CITIC,CMHK,1.00000000,1.00000000
2024-02-29,CLX,KOTAKB,1.00000000,1.00000000
2024-02-29,CMI,TINDER,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,APPLE,8.00000000,8.00000000
2024-02-29,NEUTRAFIX,BINANCE,1170.00000000,1170.00000000
2024-02-29,NEUTRAFIX,CATHAY,560.00000000,560.00000000
2024-02-29,NEUTRAFIX,CLOPEN,4.00000000,4.00000000
2024-02-29,NEUTRAFIX,EBAY,62.00000000,62.00000000
2024-02-29,NEUTRAFIX,FACEBOOK,653.00000000,653.00000000
2024-02-29,NEUTRAFIX,GOLFCLASH,33.00000000,33.00000000
2024-02-29,NEUTRAFIX,IGLOOWORKS,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,IKEA,7.00000000,7.00000000
2024-02-29,NEUTRAFIX,IMO,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,LINE,207.00000000,207.00000000
2024-02-29,NEUTRAFIX,LOVU,115.00000000,115.00000000
2024-02-29,NEUTRAFIX,MAB,15.00000000,15.00000000
2024-02-29,NEUTRAFIX,MASTERCARD,2.00000000,2.00000000
2024-02-29,NEUTRAFIX,MSCOMMERCE,278.00000000,278.00000000
2024-02-29,NEUTRAFIX,NXCOMM,3.00000000,3.00000000
2024-02-29,NEUTRAFIX,OPPO,404.00000000,404.00000000
2024-02-29,NEUTRAFIX,REMOTELOCK,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,SKYPE,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,SUPERCELL,466.00000000,466.00000000
2024-02-29,NEUTRAFIX,UPWORK,30.00000000,30.00000000
2024-02-29,NEUTRAFIX,WLRDLN,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,MILLENNIUM,2.00000000,2.00000000
2024-02-29,NEUTRAFIX,ADENA,3.00000000,3.00000000
2024-02-29,NEUTRAFIX,ALFABANK,3.00000000,3.00000000
2024-02-29,NEUTRAFIX,BEELINEWIF,2.00000000,2.00000000
2024-02-29,NEUTRAFIX,CITIBANK,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,DAHANSMS,70.00000000,70.00000000
2024-02-29,NEUTRAFIX,DOCTRINE,2.00000000,2.00000000
2024-02-29,NEUTRAFIX,ERICSSON,4.00000000,4.00000000
2024-02-29,NEUTRAFIX,HELLOYO,5.00000000,5.00000000
2024-02-29,NEUTRAFIX,HOLLA,5.00000000,5.00000000
2024-02-29,NEUTRAFIX,HOSTELWORL,10.00000000,10.00000000
2024-02-29,NEUTRAFIX,IDFCBK,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,INDIGO,42.00000000,42.00000000
2024-02-29,NEUTRAFIX,INDUSB,5.00000000,5.00000000
2024-02-29,NEUTRAFIX,LENOVO,512.00000000,512.00000000
2024-02-29,NEUTRAFIX,LOCUSS,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,NAVERZ,12.00000000,12.00000000
2024-02-29,NEUTRAFIX,OKCUPID,9.00000000,9.00000000
2024-02-29,NEUTRAFIX,STORMGAIN,31.00000000,31.00000000
2024-02-29,NEUTRAFIX,TIKTOK,6068.00000000,6068.00000000
2024-02-29,NEUTRAFIX,TRANSS,2.00000000,2.00000000
2024-02-29,NEUTRAFIX,WOWAPP,2.00000000,2.00000000
2024-02-29,NEUTRAFIX,METAMAGNET,14.00000000,14.00000000
2024-02-29,NEUTRAFIX,MSCOMMERCE,78.00000000,78.00000000
2024-02-29,NEUTRAFIX,SUBMAIL,367.00000000,367.00000000
2024-02-29,NEUTRAFIX,TWITTER,1097.00000000,1097.00000000
2024-02-29,GLYRY,BIGO,46.00000000,46.00000000
2024-02-29,GLYRY,HELLOYO,6.00000000,6.00000000
2024-02-29,KAYEYRA,X,2.00000000,2.00000000
2024-02-29,MESSAGEBIRD,IMO,1.00000000,1.00000000
2024-02-29,NEUTRAFIX,GOOGLE,4114.00000000,4114.00000000
2024-02-29,NEXMO,CURIOUSCAT,11.00000000,11.00000000
2024-02-29,NEXMO,OMNE-BYFWD,6.00000000,6.00000000
2024-02-29,NEXMO,P2P(UK),1.00000000,1.00000000
2024-02-29,NEXMO,WHATSAPP,266.00000000,266.00000000
2024-02-29,SAP(P2P),P2P(870),32.00000000,32.00000000
2024-02-29,SAP(P2P),P2P(BE),30.00000000,30.00000000
2024-02-29,SYNIVERSE,BIGO,111.00000000,111.00000000
2024-02-29,TWILIO,ANSARADA,4.00000000,4.00000000
2024-02-29,WAVECELL,HELLOYO,1.00000000,1.00000000
2024-02-01,CITIC(P2P),P2P(CN),250.00000000,250.00000000
2024-02-01,CITIC(P2P),P2P(MY),2272.00000000,2272.00000000
2024-02-01,CLX,IDFCBK,6.00000000,6.00000000
2024-02-01,NEUTRAFIX,ADP,14.00000000,14.00000000
2024-02-01,NEUTRAFIX,CLOUDOTP,123.00000000,123.00000000
2024-02-01,NEUTRAFIX,DAHANSMS,52.00000000,52.00000000
2024-02-01,NEUTRAFIX,HDFCBK,79.00000000,79.00000000
2024-02-01,NEUTRAFIX,LENOVO,111.00000000,111.00000000
2024-02-01,NEUTRAFIX,MIN.OF.HAJ,7.00000000,7.00000000
2024-02-01,NEUTRAFIX,NUSWIFI,8.00000000,8.00000000
2024-02-01,NEUTRAFIX,STC,23.00000000,23.00000000
2024-02-01,NEUTRAFIX,AIR MAESTR,1.00000000,1.00000000
2024-02-01,NEUTRAFIX,AMYLEA,2.00000000,2.00000000
2024-02-01,NEUTRAFIX,BLOFIN,2.00000000,2.00000000
2024-02-01,NEUTRAFIX,DININGCITY,16.00000000,16.00000000
2024-02-01,NEUTRAFIX,HCLOUD,634.00000000,634.00000000
2024-02-01,NEUTRAFIX,ITALOWI-FI,6.00000000,6.00000000
2024-02-01,NEUTRAFIX,MITRADE,41.00000000,41.00000000
2024-02-01,NEUTRAFIX,MONTSMS,77.00000000,77.00000000
2024-02-01,NEUTRAFIX,OYO,1.00000000,1.00000000
2024-02-01,NEUTRAFIX,P2P(DK),4.00000000,4.00000000
2024-02-01,NEUTRAFIX,P2P(MC),1.00000000,1.00000000
2024-02-01,NEUTRAFIX,P2P(NZ),1.00000000,1.00000000
2024-02-01,NEUTRAFIX,P2P(TH),2.00000000,2.00000000
2024-02-01,NEUTRAFIX,PHILIPS,1.00000000,1.00000000
2024-02-01,NEUTRAFIX,RAIFFEISEN,8.00000000,8.00000000
2024-02-01,NEUTRAFIX,RAZER,19.00000000,19.00000000
2024-02-01,NEUTRAFIX,REDBUS,37.00000000,37.00000000
2024-02-01,NEUTRAFIX,RESTAURANT,7.00000000,7.00000000
2024-02-01,NEUTRAFIX,SQFLTINFO,302.00000000,302.00000000
2024-02-01,NEUTRAFIX,TINKOFF,251.00000000,251.00000000
2024-02-01,NEUTRAFIX,TOPINFO,3.00000000,3.00000000
2024-02-01,NEUTRAFIX,TRANSOCKS,3.00000000,3.00000000
2024-02-01,NEUTRAFIX,ZARAHOME,1.00000000,1.00000000
2024-02-01,NEUTRAFIX,ZARAONLINE,13.00000000,13.00000000
2024-02-01,NEUTRAFIX,ZEEGBL,2.00000000,2.00000000
2024-02-01,NEUTRAFIX,APPLE,19596.00000000,19596.00000000
2024-02-01,NEUTRAFIX,BATIKAIR,204.00000000,204.00000000
2024-02-01,NEUTRAFIX,BUMBLE,332.00000000,332.00000000
2024-02-01,NEUTRAFIX,HUAWEI,88.00000000,88.00000000
2024-02-01,NEUTRAFIX,LINE,8522.00000000,8522.00000000
2024-02-01,NEUTRAFIX,METAMAGNET,29.00000000,29.00000000
2024-02-01,NEUTRAFIX,SNAPCHAT,99.00000000,99.00000000
2024-02-01,NEUTRAFIX,WHATSAPP,33.00000000,33.00000000
2024-02-01,NEUTRAFIX,XIAOMI,10.00000000,10.00000000
2024-02-01,FACEBOOK,WHATSAPP,657691.00000000,657691.00000000
2024-02-01,GLYRY,OLAPARTY,4.00000000,4.00000000
2024-02-01,LANCK TELECOM,SOLARSTAFF,1.00000000,1.00000000
2024-02-01,MESSAGEBIRD,ALPHA,3.00000000,3.00000000
2024-02-01,MESSAGEBIRD,X,10.00000000,10.00000000
2024-02-01,NEXMO,CLOPEN,4.00000000,4.00000000
2024-02-01,NEXMO,KAKAOTALK,33.00000000,33.00000000
2024-02-01,SAP(P2P),P2P(ES),10.00000000,10.00000000
2024-02-01,SILVERSTREET,CIMB BANK,140.00000000,140.00000000
2024-02-01,SILVERSTREET,OCBCSEC,11.00000000,11.00000000
2024-02-01,TELESIGN,X,1.00000000,1.00000000
2024-02-01,TOG,CCTIP,11.00000000,11.00000000
2024-02-01,TOG,HUAWEI,23.00000000,23.00000000
2024-02-01,TOG,PHELIX,1.00000000,1.00000000
2024-02-01,TOG,REAP,7.00000000,7.00000000
2024-02-01,TOG,SCRABBLEGO,5.00000000,5.00000000
2024-02-01,TOG,SENAYAN,2.00000000,2.00000000
2024-02-01,TOG,STEAM,1095.00000000,1095.00000000
2024-02-01,TOG,UPENN,1.00000000,1.00000000
2024-02-01,TOG,WANTED,3.00000000,3.00000000
2024-02-01,TOG,WLRDLN,3.00000000,3.00000000
2024-02-01,TWILIO,IIXVALUES,44.00000000,44.00000000
2024-02-01,WAVECELL,BDO-OTP,2.00000000,2.00000000
2024-02-01,AIRTEL,INDBNK,.00000000,.00000000
2024-02-01,CLX,SINCHVERIF,.00000000,.00000000
2024-02-01,CMI,TINDER,.00000000,.00000000
2024-02-01,NEUTRAFIX,A-BANK,.00000000,.00000000
2024-02-01,NEUTRAFIX,ACCORALL,.00000000,.00000000
2024-02-01,NEUTRAFIX,CELERITY,.00000000,.00000000
2024-02-01,NEUTRAFIX,JEDCO,.00000000,.00000000
2024-02-01,NEUTRAFIX,QSMS,.00000000,.00000000
2024-02-01,NEUTRAFIX,TNB,.00000000,.00000000
2024-02-01,NEUTRAFIX,AMG,.00000000,.00000000
2024-02-01,NEUTRAFIX,AUTHMSG,.00000000,.00000000
2024-02-01,NEUTRAFIX,BEELINEWIF,.00000000,.00000000
2024-02-01,NEUTRAFIX,CAMSCANNER,.00000000,.00000000
2024-02-01,NEUTRAFIX,DUTTIONLIN,.00000000,.00000000
2024-02-01,NEUTRAFIX,GOMARKETS,.00000000,.00000000
2024-02-01,NEUTRAFIX,INFO-SMS,.00000000,.00000000
2024-02-01,NEUTRAFIX,KAKAOTALK,.00000000,.00000000
2024-02-01,NEUTRAFIX,MAILCOM,.00000000,.00000000
2024-02-01,NEUTRAFIX,OLE777,.00000000,.00000000
2024-02-01,NEUTRAFIX,P2P(KR),.00000000,.00000000
2024-02-01,NEUTRAFIX,P2P(MX),.00000000,.00000000
2024-02-01,NEUTRAFIX,P2P(NL),.00000000,.00000000
2024-02-01,NEUTRAFIX,P2P(PK),.00000000,.00000000
2024-02-01,NEUTRAFIX,P2P(SL),.00000000,.00000000
2024-02-01,NEUTRAFIX,PAYBIS,.00000000,.00000000
2024-02-01,NEUTRAFIX,POEMS,.00000000,.00000000
2024-02-01,NEUTRAFIX,PROTON,.00000000,.00000000
2024-02-01,NEUTRAFIX,REWARDMEAP,.00000000,.00000000
2024-02-01,NEUTRAFIX,SALESCANDY,.00000000,.00000000
2024-02-01,NEUTRAFIX,SMARTSCORE,.00000000,.00000000
2024-02-01,NEUTRAFIX,SWISSCARD,.00000000,.00000000
2024-02-01,NEUTRAFIX,SYMVIP,.00000000,.00000000
2024-02-01,NEUTRAFIX,SYMVIPMS,.00000000,.00000000
2024-02-01,NEUTRAFIX,TIGER,.00000000,.00000000
2024-02-01,NEUTRAFIX,YANDEX,.00000000,.00000000
2024-02-01,NEUTRAFIX,ZIPHR,.00000000,.00000000
2024-02-01,NEUTRAFIX,BADOO,.00000000,.00000000
2024-02-01,NEUTRAFIX,BAND,.00000000,.00000000
2024-02-01,NEUTRAFIX,CEBUPACIFI,.00000000,.00000000
2024-02-01,NEUTRAFIX,MICROSOFT,.00000000,.00000000
2024-02-01,NEUTRAFIX,SHOPEE,.00000000,.00000000
2024-02-01,NEUTRAFIX,TWILIO,.00000000,.00000000
2024-02-01,NEUTRAFIX,UPT,.00000000,.00000000
2024-02-01,FACEBOOK,FACEBOOK,.00000000,.00000000
2024-02-01,MESSAGEBIRD,AIRBNB,.00000000,.00000000
2024-02-01,MESSAGEBIRD,ORACLE,.00000000,.00000000
2024-02-01,MESSAGEBIRD,SIGNAL,.00000000,.00000000
2024-02-01,NEXMO,CIGNA,.00000000,.00000000
2024-02-01,SAP(P2P),P2P(BE),.00000000,.00000000
2024-02-01,SAP(P2P),P2P(IL),.00000000,.00000000
2024-02-01,SILVERSTREET,OCBC,.00000000,.00000000
2024-02-01,TOG,AILFFP1,.00000000,.00000000
2024-02-01,TOG,CARTA,.00000000,.00000000
2024-02-01,TOG,LEGENDPAY,.00000000,.00000000
2024-02-01,TOG,NUMERO,.00000000,.00000000
2024-02-01,TOG,STRIPE,.00000000,.00000000
